ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
251,TRAS,nonword,new,NA,new,6.04034886137,N,NA
251,GEEL,nonword,old,30,old,1.87285139784,R,14.5517524295
251,DRIP,word,new,NA,new,3.07724013925,N,NA
251,YEAR,word,old,13,old,1.77948888764,R,2.88930661231
251,SEAT,word,old,50,old,4.25597411767,K,1.12891370431
251,BILP,nonword,new,NA,new,2.47476295009,N,NA
251,FINE,word,old,22,old,1.38537609205,R,1.69726718962
251,DELP,nonword,old,6,old,2.22331560031,R,1.7853753604
251,NORT,nonword,new,NA,old,3.65111693367,K,0.72110850364
251,JOSP,nonword,new,NA,new,3.65869623795,N,NA
251,KNOO,nonword,new,NA,new,1.84114068374,N,NA
251,SINK,word,old,57,old,1.47297335416,R,1.09707037359
251,COAT,word,old,16,old,2.85743420944,K,0.82519043982
251,ONLT,nonword,old,36,old,1.74782796949,K,0.729262311012
251,SOTE,nonword,old,31,old,1.3135163486,K,0.937385763973
251,TEST,word,new,NA,new,3.08980584517,N,NA
251,NIST,nonword,old,44,old,1.37544584647,R,1.10354192555
251,BOND,word,new,NA,new,4.23920788988,N,NA
251,BIRD,word,old,10,old,1.17493509501,R,0.71343595162
251,FOOL,word,old,9,old,1.27558666468,R,0.737337015569
251,HEAR,word,new,NA,old,2.58114288375,K,0.801361758262
251,CHUR,nonword,new,NA,new,1.60826044902,N,NA
251,MUCH,word,new,NA,new,1.28215612099,N,NA
251,HIPT,nonword,old,38,old,2.51817408204,R,0.721279110759
251,SPOA,nonword,new,NA,new,1.83898408711,N,NA
251,INPS,nonword,new,NA,new,1.63813067973,N,NA
251,SLEE,nonword,old,23,old,1.35593510419,R,0.729513004422
251,GAME,word,new,NA,new,1.66455935314,N,NA
251,FOAM,word,new,NA,new,2.52263693884,N,NA
251,HAIR,word,old,17,old,1.09273933992,R,0.74539899081
251,HIRP,nonword,old,33,old,1.6919577606,K,0.913255881518
251,TOLR,nonword,old,55,new,1.86810398847,N,NA
251,COOK,word,old,25,old,0.926245901734,K,0.761135295033
251,LONT,nonword,old,12,old,1.55326551944,K,0.649334017187
251,EGST,nonword,old,20,old,1.43068084866,R,1.01736286283
251,JUMP,word,new,NA,new,1.41215048358,N,NA
251,LIMB,word,new,NA,old,2.28205969557,K,0.969248846173
251,IGST,nonword,new,NA,new,3.17050821707,N,NA
251,FERN,word,new,NA,new,1.21094516665,N,NA
251,IRON,word,new,NA,new,1.34094520286,N,NA
251,TADE,nonword,old,5,old,1.40963190794,K,0.697299640626
251,BEAN,word,new,NA,new,3.24698167667,N,NA
251,OBLL,nonword,new,NA,new,1.24905523658,N,NA
251,BLOS,nonword,old,7,old,1.35436188057,R,0.993385884911
251,BOAT,word,old,54,old,1.32634570822,K,0.665475152433
251,WORN,word,new,NA,new,1.3513397947,N,NA
251,SAFE,word,old,49,new,1.28629254177,N,NA
251,ORTT,nonword,new,NA,new,1.7859163247,N,NA
251,DESK,word,old,3,old,0.960498936474,R,0.785392999649
251,SLIG,nonword,old,56,old,1.589985542,R,0.753315400332
251,FARB,nonword,old,46,old,1.92035096884,R,0.82548128441
251,MEET,word,new,NA,new,2.08395485207,N,NA
251,CELL,word,old,19,old,0.937797270715,R,0.729526359588
251,FILK,nonword,new,NA,new,1.99666970596,N,NA
251,TUNE,word,new,NA,new,1.19231526926,N,NA
