ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
218,HANG,word,old,14,old,4.10250934027,R,3.7117799893
218,ONLT,nonword,old,38,old,1.59987133928,R,1.95276614279
218,KNOO,nonword,old,12,old,1.96818889491,K,0.801096111536
218,INPS,nonword,old,60,old,4.33336836286,R,1.23328235932
218,TRAS,nonword,old,10,old,1.17241127044,K,0.777193747461
218,FILT,nonword,new,NA,old,1.18856527098,K,0.665244489908
218,HAIR,word,new,NA,old,1.33932306059,K,1.56936268508
218,KLIB,nonword,old,34,old,2.66740517877,R,1.12901651114
218,YEAR,word,old,32,new,3.34509148635,N,NA
218,JOSP,nonword,new,NA,new,1.83610635065,N,NA
218,FILK,nonword,old,41,old,1.22014357895,R,1.11289287172
218,LOAF,word,old,36,old,1.19389786385,K,1.84128074907
218,SPOA,nonword,old,27,old,1.50746309012,K,0.665143270046
218,HIRP,nonword,old,56,new,3.47962921299,N,NA
218,GATE,word,old,50,new,2.11027344316,N,NA
218,HEAR,word,new,NA,new,1.82356433384,N,NA
218,LONT,nonword,new,NA,old,2.26377560571,R,1.32916825637
218,ABST,nonword,old,58,new,2.66787995398,N,NA
218,EGST,nonword,new,NA,new,2.33567334898,N,NA
218,LOBT,nonword,new,NA,old,1.3957595136,R,0.841236706823
218,NIST,nonword,new,NA,new,2.74938048422,N,NA
218,DOVE,word,new,NA,new,1.04118856415,N,NA
218,WALL,word,old,30,new,2.32133711316,N,NA
218,WORN,word,new,NA,new,1.46864696033,N,NA
218,BEND,word,new,NA,new,2.50080871582,N,NA
218,PAIN,word,old,21,new,3.59660570882,N,NA
218,HILL,word,new,NA,new,1.93593291938,N,NA
218,LIMB,word,new,NA,new,1.88357981667,N,NA
218,COME,word,new,NA,new,1.17339732312,N,NA
218,HIPT,nonword,new,NA,old,1.22967883199,R,0.977094434202
218,SILK,word,old,24,old,2.04588684253,K,1.62523013726
218,RACE,word,old,46,old,1.0808755476,K,0.785288056359
218,ORTT,nonword,new,NA,old,2.98511017486,R,0.921162193641
218,AHLL,nonword,new,NA,new,1.93671906926,N,NA
218,PATE,nonword,new,NA,new,1.28101512603,N,NA
218,INPT,nonword,new,NA,old,1.48531009443,R,1.12909149937
218,BOAT,word,old,51,old,2.02331527136,K,1.03320107982
218,JUMP,word,old,40,old,2.24375799298,R,1.65745807067
218,JASL,nonword,new,NA,old,1.27364197932,R,1.95301528834
218,PIFT,nonword,old,3,old,2.30650722422,R,1.53729134053
218,CELL,word,old,9,old,1.53604139574,R,1.5773117505
218,WASH,word,new,NA,old,1.40527612343,R,1.88090379536
218,BIRD,word,old,54,new,2.05491030589,N,NA
218,DUST,word,old,49,old,1.29093735479,R,0.704988727346
218,AELT,nonword,new,NA,new,1.69450006634,N,NA
218,LEAF,word,old,39,old,1.18629993498,K,1.25727109425
218,FLOU,nonword,old,15,old,1.13537027873,K,1.28132294863
218,HALL,word,new,NA,new,2.52600659616,N,NA
218,CARD,word,old,1,old,1.55827411823,K,0.624984858558
218,TILB,nonword,new,NA,old,2.53151907586,R,0.86531108059
218,OLND,nonword,old,45,new,1.55169070326,N,NA
218,DESK,word,new,NA,new,1.23310190439,N,NA
218,ORKS,nonword,old,11,old,1.42735146172,K,0.697138089687
