ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
229,TUNE,word,new,NA,new,39.3906575292,N,NA
229,BOPT,nonword,new,NA,new,1.9937624,N,NA
229,INPT,nonword,new,NA,old,4.13411428779,K,4.12727483362
229,KING,word,old,32,old,2.31954199076,R,2.56135641038
229,JASL,nonword,new,NA,new,1.55928716063,N,NA
229,YEAR,word,old,24,old,1.5593646355,K,2.1215104796
229,NOPH,nonword,new,NA,new,2.03642297164,N,NA
229,HIPT,nonword,new,NA,old,2.41605903208,K,2.0733394362
229,SOLD,word,old,27,new,1.65482097492,N,NA
229,BACK,word,old,39,new,1.84950682521,N,NA
229,PIFT,nonword,new,NA,old,1.89878594875,K,1.29737870023
229,LIMB,word,old,2,old,1.56477693096,R,1.52958987653
229,HANG,word,old,42,new,1.56763280928,N,NA
229,TADE,nonword,old,41,new,4.09693293646,N,NA
229,TEST,word,old,26,new,3.60718551651,N,NA
229,GORT,nonword,old,44,old,3.74635146931,K,1.66507785022
229,LORT,nonword,old,6,old,1.90322626755,R,1.16134500504
229,BIRD,word,old,7,old,1.10793400183,R,2.96139728278
229,BOND,word,new,NA,old,1.44527193904,K,2.14534121752
229,SILK,word,new,NA,old,2.25552707165,R,1.05732036754
229,AELT,nonword,new,NA,new,1.64322884008,N,NA
229,ONLT,nonword,old,19,old,1.40576560423,R,1.51331615075
229,MEET,word,old,58,old,4.80800290778,K,0.953324496746
229,LOAF,word,old,18,new,1.42851846665,N,NA
229,FILT,nonword,new,NA,old,1.26549862325,R,1.08146334067
229,PART,word,new,NA,new,1.7334491387,N,NA
229,DOVE,word,new,NA,new,1.62478040159,N,NA
229,PIGE,nonword,new,NA,new,2.90126474574,N,NA
229,DUST,word,new,NA,new,1.88816823065,N,NA
229,TOLR,nonword,old,23,old,1.29067897052,K,1.05707977712
229,BEAN,word,new,NA,new,1.75830867514,N,NA
229,BEND,word,old,3,old,1.44376357645,K,0.809410240501
229,FINE,word,new,NA,new,1.32359406725,N,NA
229,BOMB,word,old,59,new,1.47989337146,N,NA
229,KNOO,nonword,old,17,old,1.21754917875,R,1.24160546809
229,HALL,word,new,NA,new,1.2139182128,N,NA
229,BAIL,word,old,13,old,2.6468478255,K,1.25741916522
229,IGST,nonword,new,NA,new,2.44063299894,N,NA
229,OURT,nonword,new,NA,new,2.11795096099,N,NA
229,FERN,word,new,NA,new,1.62922728062,N,NA
229,CELL,word,new,NA,new,1.29081167281,N,NA
229,COAT,word,old,5,new,1.74140591174,N,NA
229,PATE,nonword,old,12,old,1.2996343188,R,2.23346361518
229,SONG,word,new,NA,new,1.35701591894,N,NA
229,AHLL,nonword,new,NA,new,1.32817278057,N,NA
229,GEEL,nonword,new,NA,new,1.45236160979,N,NA
229,PALE,word,old,25,old,2.51647908613,K,1.23332691193
229,GATE,word,old,54,new,1.58593684807,N,NA
229,HIRP,nonword,old,52,old,3.00291906297,K,1.00124740228
229,LOPT,nonword,new,NA,new,1.59079893306,N,NA
229,OLND,nonword,old,35,old,1.62327559665,R,0.929541669786
229,ORKS,nonword,new,NA,new,1.22412101179,N,NA
