ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
257,CELL,word,old,20,old,5.75187221169,R,4.53590220958
257,FLOU,nonword,old,24,old,2.68620530143,K,3.00910707563
257,BIRD,word,old,23,new,4.75216942281,N,NA
257,KNOO,nonword,new,NA,new,5.31761826202,N,NA
257,AFTH,nonword,old,33,old,2.93797150254,R,3.56915326044
257,LOPT,nonword,new,NA,new,7.9848296009,N,NA
257,ILST,nonword,new,NA,new,4.35592968762,N,NA
257,OBLL,nonword,new,NA,old,5.19464258477,K,3.48139934987
257,BOAT,word,new,NA,old,2.11660121754,K,1.35308221728
257,TROB,nonword,old,29,new,2.43386001512,N,NA
257,BOPT,nonword,old,42,old,1.85606127605,R,1.68128716573
257,NULB,nonword,old,2,old,4.33818569779,R,2.81719797105
257,LOBT,nonword,old,34,old,1.51194955036,K,2.14551365376
257,ABST,nonword,old,36,old,2.79938799143,K,1.14516677707
257,SLEE,nonword,old,17,old,2.72052718326,R,1.01707235724
257,BILP,nonword,new,NA,new,2.70999969542,N,NA
257,HOME,word,new,NA,new,3.97747552022,N,NA
257,BEAN,word,new,NA,old,1.62153635919,R,1.49558512866
257,SLIG,nonword,new,NA,new,1.88383783028,N,NA
257,EGST,nonword,old,13,old,1.66112467274,R,1.16133341566
257,BLOS,nonword,old,18,old,4.8474070318,R,1.1132654734
257,INPT,nonword,new,NA,old,2.47064993903,K,2.72926435992
257,LOAF,word,new,NA,old,1.93396762758,K,1.01715142652
257,HIPT,nonword,old,57,old,3.13477411494,R,0.857472769916
257,YEAR,word,old,9,new,3.61029453203,N,NA
257,SILK,word,new,NA,new,1.65072819591,N,NA
257,FOLT,nonword,old,1,old,1.45657484606,R,1.12155710161
257,TUNE,word,old,27,new,2.38492583483,N,NA
257,HILL,word,new,NA,new,2.73462472111,N,NA
257,COAT,word,new,NA,old,1.42686317116,R,1.11352337897
257,NOPH,nonword,old,30,old,1.78774578497,K,1.75334884599
257,TADE,nonword,old,44,new,2.44382515922,N,NA
257,HAIR,word,old,6,old,1.57605044171,R,1.58542114496
257,DELP,nonword,new,NA,old,3.31234646216,R,0.873142793775
257,MEET,word,old,49,new,1.59142664075,N,NA
257,AHLL,nonword,new,NA,new,1.81702906266,N,NA
257,GORT,nonword,new,NA,old,2.69615953416,R,1.28910450265
257,HIRP,nonword,old,15,old,1.97269419581,R,1.39343448356
257,CARD,word,new,NA,old,1.72049691156,K,0.833515468985
257,MALE,word,new,NA,new,1.43060949072,N,NA
257,JOSP,nonword,old,46,old,1.98010692745,R,0.857339128852
257,CHUR,nonword,old,32,old,2.35588457808,R,0.83318317309
257,FOAM,word,old,40,old,1.64314533025,K,0.761315952986
257,MAID,word,new,NA,new,1.57242907956,N,NA
257,IRON,word,new,NA,new,1.83128898963,N,NA
257,FERN,word,old,22,old,1.55211352557,R,0.889429692179
257,SAFE,word,old,10,new,2.09386657551,N,NA
257,SELB,nonword,old,51,old,1.48437372968,R,0.865304522216
257,NOST,nonword,old,59,new,3.38349455968,N,NA
257,JUMP,word,old,41,new,1.85978259519,N,NA
257,KING,word,new,NA,new,1.32551855966,N,NA
257,GLAF,nonword,new,NA,old,1.38519342244,R,2.21740306541
257,BAIL,word,new,NA,old,1.9395683296,R,0.977480668575
257,SINK,word,new,NA,new,2.30794731528,N,NA
257,TEST,word,old,12,old,1.97475100309,R,1.9451232031
257,BOMB,word,old,54,new,2.80031318218,N,NA
257,PIFT,nonword,old,47,old,1.95953000709,R,0.753406655043
257,HALL,word,new,NA,new,1.82706915587,N,NA
257,DEAR,word,new,NA,old,2.07615157962,R,0.945513118058
