ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
34,LODD,nonword,new,NA,old,6.31322033331,K,11.402254397
34,WONS,nonword,old,13,old,2.79275636934,K,1.8044461254
34,PLOK,nonword,new,NA,new,2.71586406045,N,NA
34,CHIE,nonword,new,NA,old,3.47322938219,R,3.09955715574
34,TASP,nonword,new,NA,old,1.64178908058,K,1.57105765119
34,PAGE,word,new,NA,new,3.75104533136,N,NA
34,GWIC,nonword,old,7,old,5.59691138193,R,2.66031393781
34,WONE,nonword,old,12,new,4.21153118089,N,NA
34,YAIL,nonword,old,26,new,2.87762466259,N,NA
34,DENC,nonword,old,32,new,4.47039516456,N,NA
34,CASH,word,new,NA,old,2.42728457414,K,0.907158387825
34,YEAR,word,old,21,old,1.32440742292,K,0.708322739229
34,KISS,word,old,44,old,1.3331802953,K,0.762800866738
34,ROAD,word,new,NA,new,1.85122648627,N,NA
34,FOSK,nonword,new,NA,old,1.34812249243,R,9.26647552662
34,BATH,word,old,8,new,2.43675788864,N,NA
34,KEPH,nonword,new,NA,old,2.08280562982,K,1.11453801952
34,CWEB,nonword,new,NA,new,2.63345531747,N,NA
34,LATT,nonword,new,NA,old,6.66064060293,K,8.17887701653
34,FACE,word,old,34,old,1.2009920869,K,0.876194441691
34,MIND,word,old,15,old,12.2690488547,K,0.882545541972
34,LIFE,word,old,1,new,4.04816080257,N,NA
34,RILM,nonword,old,50,new,1.67530991137,N,NA
34,BLUE,word,new,NA,old,1.78426660597,K,1.16253126599
34,LORT,nonword,old,33,old,4.70729296468,K,1.41170904599
34,NARN,nonword,new,NA,old,20.687580999,R,3.39452507719
34,REST,word,old,25,old,1.53249905258,K,1.25161422044
34,SONG,word,old,47,old,1.87402022444,K,0.906548166648
34,DAUV,nonword,new,NA,old,14.6470677387,K,1.0683634337
34,FEET,word,old,31,old,1.80014791153,K,1.01989596523
34,GOOD,word,old,14,old,1.453764081,K,1.17901123688
34,RAIN,word,new,NA,new,3.56634877063,N,NA
34,CAKE,word,new,NA,new,1.99148890376,N,NA
34,LEFT,word,new,NA,old,5.00272355042,K,2.08353407308
34,ZARC,nonword,old,42,new,2.10425892472,N,NA
34,COLD,word,new,NA,old,11.1734232474,K,0.970087608323
34,GIRL,word,old,16,old,12.2177258357,K,1.01667063683
34,UFTS,nonword,old,43,old,7.18201567605,K,1.17853390425
34,HEAD,word,old,40,old,17.902755728,K,1.41891614348
34,SALT,word,new,NA,new,4.07101320848,N,NA
34,DATE,word,new,NA,old,1.67859568261,K,0.764656418934
34,SIME,nonword,new,NA,new,16.3784171045,N,NA
34,WUIL,nonword,new,NA,new,27.1417779718,N,NA
34,ABST,nonword,old,29,old,1.54947324656,K,1.45845385268
34,WASH,word,new,NA,old,2.98657158017,K,28.5716140941
34,MAKE,word,old,18,old,21.3086616732,K,1.12412200123
34,BOOK,word,old,2,old,1.62657533027,R,7.5313163884
34,SOTE,nonword,new,NA,new,1.02010440826,N,NA
34,LINE,word,old,17,new,2.00129822083,N,NA
34,CLOF,nonword,old,10,old,1.59807804786,K,0.874644223601
34,HESP,nonword,new,NA,new,2.82539631054,N,NA
34,MENC,nonword,old,46,old,4.81635099277,K,1.25109955296
34,DUFE,nonword,old,3,new,14.8675757907,N,NA
34,COAT,word,new,NA,old,2.64287041314,K,0.722455605865
34,TRUV,nonword,new,NA,new,1.78840793297,N,NA
34,HOME,word,old,6,old,1.0006262213,R,18.9226125833
34,HALF,word,new,NA,new,1.10004026629,N,NA
34,TIME,word,new,NA,old,1.24185290374,K,0.762654643506
34,DOYS,nonword,new,NA,new,3.78122838959,N,NA
34,RETE,nonword,new,NA,new,0.753380883485,N,NA
34,KLIB,nonword,new,NA,new,1.99393867888,N,NA
34,SEAT,word,old,35,old,1.34047539532,K,0.819700764492
34,FACT,word,new,NA,new,0.92232324928,N,NA
34,TREE,word,old,9,old,2.04023681767,K,0.754480881616
34,NAUC,nonword,old,19,new,1.38121265545,N,NA
34,HALL,word,old,37,new,1.81648743711,N,NA
34,NOGE,nonword,old,11,new,2.71250006557,N,NA
34,JALT,nonword,new,NA,new,1.75781465136,N,NA
34,CHUR,nonword,old,5,old,3.2028836403,K,0.611890023574
34,SHOP,word,old,20,old,1.99831200205,K,0.666825480759
34,LIKE,word,new,NA,old,1.50462843478,K,0.746757782996
34,LOOK,word,new,NA,old,1.82449808903,K,0.79482969828
34,DOOR,word,old,38,new,11.2711981852,N,NA
34,HOAB,nonword,old,27,new,1.56363455392,N,NA
34,GATE,word,old,23,old,0.926518797874,K,1.13039487973
34,COLV,nonword,old,45,new,1.04438925534,N,NA
34,BEEF,word,old,49,new,2.39584863,N,NA
34,SKIN,word,new,NA,old,1.58852562122,K,0.866652682424
34,DAPT,nonword,old,28,new,2.32907452434,N,NA
34,SWAZ,nonword,old,30,old,1.28495060466,K,0.635363759473
34,WALK,word,new,NA,new,1.4780418165,N,NA
34,SNOW,word,new,NA,old,12.6728179138,K,0.87683933042
34,FOMB,nonword,old,36,old,1.51872752234,K,0.69135299325
34,VEUL,nonword,new,NA,new,2.37267222628,N,NA
34,TALK,word,old,39,old,2.78917681798,K,0.794353699312
34,HAND,word,new,NA,old,1.37520733289,K,0.786806600168
34,CWUL,nonword,old,4,old,1.56575988233,K,0.761530201882
34,BIRD,word,new,NA,old,1.69485832006,R,15.9147037063
34,ZEAM,nonword,new,NA,new,1.31745276786,N,NA
34,KNEE,word,new,NA,old,1.6172797922,K,2.42727301829
34,DWEK,nonword,old,22,new,8.34261272475,N,NA
34,WORK,word,new,NA,old,1.09714693949,K,0.722524937242
34,VABB,nonword,new,NA,new,1.26204264536,N,NA
34,MYDE,nonword,new,NA,new,2.3916801922,N,NA
34,WIND,word,old,41,old,1.26384264231,K,0.827205196023
34,SPIZ,nonword,new,NA,new,1.16371881962,N,NA
34,SNUZ,nonword,new,NA,old,2.87216333859,K,0.921107696369
34,SEFS,nonword,old,24,old,1.7867959328,K,2.03472216055
34,JOSP,nonword,old,48,new,1.71942005493,N,NA
34,NOTE,word,new,NA,new,1.38029665872,N,NA
