ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
3,CHUR,nonword,new,NA,new,7.80908639729,N,NA
3,SOTE,nonword,old,24,new,2.70775324106,N,NA
3,CASH,word,new,NA,old,2.45070111752,K,3.67992675304
3,VEUL,nonword,new,NA,old,3.26401140541,K,3.82517327368
3,PAGE,word,new,NA,old,2.51788847893,R,1.40942613035
3,NOGE,nonword,old,32,old,1.96532296389,K,1.27340454608
3,UFTS,nonword,new,NA,new,2.12598104775,N,NA
3,WONE,nonword,new,NA,old,2.41185102612,K,1.03311666101
3,BOOK,word,old,47,old,2.01168303937,K,1.74531777948
3,DOYS,nonword,new,NA,new,6.96699094772,N,NA
3,HESP,nonword,new,NA,old,1.82605487853,K,1.12930081785
3,ROAD,word,old,43,old,6.12428636104,K,0.913229770958
3,BEEF,word,new,NA,new,1.76724365354,N,NA
3,NARN,nonword,old,48,new,2.32447381318,N,NA
3,LINE,word,old,31,old,2.16185871512,K,0.929443113506
3,SALT,word,new,NA,new,1.98224410415,N,NA
3,LIFE,word,new,NA,old,2.59432581812,K,1.83331337571
3,DAUV,nonword,new,NA,new,3.35067676753,N,NA
3,TRUV,nonword,old,37,old,1.73840183765,K,1.20134101808
3,HAND,word,new,NA,old,3.90924452245,K,0.64934438467
3,KLIB,nonword,old,25,new,1.9295977056,N,NA
3,VABB,nonword,new,NA,new,1.68927483261,N,NA
3,MYDE,nonword,new,NA,old,2.97462254018,K,0.873429015279
3,BATH,word,new,NA,new,3.63026177138,N,NA
3,HEAD,word,new,NA,old,2.42492370307,K,1.12137815356
3,DWEK,nonword,new,NA,old,2.79243267328,R,0.921403199434
3,LODD,nonword,new,NA,new,1.78953775764,N,NA
3,WORK,word,new,NA,old,2.22571603954,K,1.24138110131
3,SEFS,nonword,new,NA,new,2.64128019661,N,NA
3,SONG,word,old,17,old,6.81891956925,K,0.849300324917
3,HOME,word,new,NA,old,2.3595803529,K,1.2250668332
3,CHIE,nonword,old,50,old,1.95142645389,R,1.61745158583
3,FOMB,nonword,new,NA,new,1.56134782732,N,NA
3,SEAT,word,new,NA,old,2.24879471213,K,0.801411747932
3,FOSK,nonword,old,30,old,1.62133310735,K,0.721419215202
3,FACT,word,old,27,new,1.84849671274,N,NA
3,DUFE,nonword,new,NA,new,4.85473201424,N,NA
3,KISS,word,old,7,new,2.85676836222,N,NA
3,BLUE,word,old,18,new,2.7941146493,N,NA
3,LATT,nonword,new,NA,old,1.64183976501,K,0.777467668056
3,BIRD,word,old,19,old,2.02265496552,K,0.817419968545
3,SHOP,word,new,NA,new,1.81370341778,N,NA
3,GWIC,nonword,new,NA,new,2.53164853901,N,NA
3,WALK,word,old,40,old,3.05414073169,K,0.905367948115
3,HALL,word,old,39,old,2.04879949987,K,0.833102926612
3,WUIL,nonword,old,13,old,1.99209940434,K,0.737349592149
3,DOOR,word,new,NA,old,6.00993900746,K,0.657428428531
3,COLD,word,new,NA,old,6.94294962287,K,0.649172745645
3,MAKE,word,old,8,new,2.35072623193,N,NA
3,GIRL,word,new,NA,new,2.74544459581,N,NA
3,REST,word,old,3,old,1.60155843943,R,0.985618628561
3,CAKE,word,new,NA,new,2.61764147878,N,NA
3,GATE,word,old,4,old,1.66030616313,R,2.1533376351
3,ZARC,nonword,new,NA,old,1.77791152894,K,0.689364291728
3,LORT,nonword,old,41,old,1.6807975471,K,0.737387925386
3,SWAZ,nonword,old,14,old,2.29997558892,K,0.785332001746
3,TREE,word,old,1,old,2.0023547262,R,0.961298644543
3,YAIL,nonword,old,26,new,6.15541531146,N,NA
3,DAPT,nonword,old,22,old,1.75373394042,K,0.61743298918
3,ZEAM,nonword,new,NA,new,1.70207438618,N,NA
3,TIME,word,new,NA,old,5.57782002538,K,0.905262246728
3,LEFT,word,old,20,new,2.69607511908,N,NA
3,COLV,nonword,old,42,old,5.78995127976,K,0.65735334903
3,JALT,nonword,new,NA,new,1.9935843572,N,NA
3,SKIN,word,old,28,old,1.73447221518,R,1.13738074899
3,NOTE,word,new,NA,old,5.83939744532,K,0.86501763761
3,WASH,word,old,35,old,1.62630138546,R,0.993401706219
3,DENC,nonword,new,NA,new,1.53914014995,N,NA
3,CLOF,nonword,old,46,old,4.21348713338,K,0.809366561472
3,CWEB,nonword,old,6,new,2.05569243431,N,NA
3,NAUC,nonword,new,NA,new,2.39576694369,N,NA
3,SNUZ,nonword,old,2,old,1.20451629162,K,0.689430944622
3,RETE,nonword,old,9,old,2.34153611958,K,0.703425757587
3,PLOK,nonword,old,36,new,1.94438114762,N,NA
3,DATE,word,old,34,old,1.94555911422,R,0.961383715272
3,KEPH,nonword,old,49,new,3.31325030327,N,NA
3,RAIN,word,new,NA,new,3.10094124824,N,NA
3,HOAB,nonword,old,11,old,2.56476887316,K,0.705291055143
3,MENC,nonword,old,23,old,2.68578321487,K,0.72135964781
3,TALK,word,old,5,old,1.41055320948,R,1.32948129624
3,GOOD,word,old,10,new,3.25490023196,N,NA
3,SPIZ,nonword,new,NA,new,2.04698769748,N,NA
3,COAT,word,old,12,old,1.90993350744,K,0.817258171737
3,SIME,nonword,new,NA,new,5.23352427781,N,NA
3,WIND,word,new,NA,new,1.75438708067,N,NA
3,MIND,word,new,NA,old,1.75393134356,K,0.633267484605
3,FACE,word,new,NA,old,2.33522938937,K,0.697247728705
3,FEET,word,old,16,old,6.80227149278,K,0.657277047634
3,SNOW,word,new,NA,new,1.38274334371,N,NA
3,RILM,nonword,old,44,new,1.38034778088,N,NA
3,ABST,nonword,old,21,old,1.54623061419,K,0.825367085636
3,WONS,nonword,new,NA,new,1.76580689102,N,NA
3,JOSP,nonword,new,NA,new,1.6747392416,N,NA
3,HALF,word,old,33,old,1.32133141905,K,0.649497844279
3,TASP,nonword,old,38,old,1.60266791284,K,0.577347688377
3,LOOK,word,old,15,old,5.93963970244,K,0.505143888295
3,KNEE,word,new,NA,new,2.07974136621,N,NA
3,CWUL,nonword,old,45,old,1.66829954088,K,0.737451858819
