ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
21,SALT,word,new,NA,new,4.68933877349,N,NA
21,NOTE,word,new,NA,new,1.99441912025,N,NA
21,CWEB,nonword,old,44,old,3.01410486363,R,4.24052579515
21,MYDE,nonword,old,50,old,1.67231702805,K,2.25161910802
21,SWAZ,nonword,old,40,new,1.89427841082,N,NA
21,MAKE,word,new,NA,new,2.33473718353,N,NA
21,BLUE,word,old,3,old,1.25081910938,K,0.923720579594
21,SONG,word,new,NA,old,2.0582181178,K,0.706568967551
21,TASP,nonword,old,24,old,1.63986019604,K,0.699489869177
21,SNUZ,nonword,new,NA,new,1.74464400858,N,NA
21,VEUL,nonword,new,NA,new,1.27952172607,N,NA
21,WONS,nonword,new,NA,new,1.20117742009,N,NA
21,SPIZ,nonword,old,5,old,1.33050252311,K,1.25922665
21,BATH,word,new,NA,new,1.26590486057,N,NA
21,COLD,word,old,47,old,1.54909680225,R,0.835787402466
21,FOMB,nonword,new,NA,new,1.27810172737,N,NA
21,SEFS,nonword,new,NA,old,1.28204216622,K,0.843208277598
21,YAIL,nonword,new,NA,old,1.56689099222,K,0.739615574479
21,JOSP,nonword,new,NA,new,1.60659892112,N,NA
21,SOTE,nonword,old,19,old,1.48413780518,K,0.955831633881
21,ZARC,nonword,old,37,old,1.51195508987,K,0.684255227447
21,CLOF,nonword,old,22,old,1.38256243058,K,0.683828117326
21,UFTS,nonword,old,43,new,2.16268548928,N,NA
21,HALL,word,old,18,new,1.21040718257,N,NA
21,MENC,nonword,old,25,old,1.16137793474,R,1.45872185193
21,COAT,word,new,NA,new,1.70764496364,N,NA
21,DAPT,nonword,new,NA,new,1.17477657832,N,NA
21,DOYS,nonword,old,26,old,1.05468345806,K,1.14666773938
21,ROAD,word,old,8,new,2.40661927685,N,NA
21,LIKE,word,new,NA,old,1.52581995353,K,1.03471327201
21,HOME,word,new,NA,new,1.55575190112,N,NA
21,FACT,word,old,2,new,1.5586145632,N,NA
21,LOOK,word,new,NA,old,1.53466616198,R,0.754460437223
21,JALT,nonword,new,NA,new,1.38284820691,N,NA
21,LINE,word,old,4,old,1.39866462536,K,0.698337869719
21,BIRD,word,old,27,old,1.20967384987,K,0.723369380459
21,WUIL,nonword,new,NA,new,1.49660978466,N,NA
21,NOGE,nonword,new,NA,new,1.20090053231,N,NA
21,TALK,word,new,NA,new,2.30491990224,N,NA
21,DOOR,word,new,NA,new,1.2039147485,N,NA
21,BOOK,word,old,28,old,1.98911735229,K,0.650314843282
21,ZEAM,nonword,new,NA,new,1.08292074129,N,NA
21,HEAD,word,old,49,old,1.25710532069,K,0.650289511308
21,GWIC,nonword,new,NA,new,1.77667906322,N,NA
21,ABST,nonword,old,36,old,1.41077527031,K,0.57929941453
21,DWEK,nonword,new,NA,new,1.56950787641,N,NA
21,SIME,nonword,old,46,old,1.28887326457,K,0.722856493667
21,PLOK,nonword,new,NA,new,0.981291588396,N,NA
21,FEET,word,new,NA,new,1.15360728092,N,NA
21,LATT,nonword,old,48,old,1.13693797775,R,1.66714059189
21,WORK,word,new,NA,new,1.19025566243,N,NA
21,NAUC,nonword,old,39,new,1.08197674341,N,NA
21,WIND,word,new,NA,new,1.21758894809,N,NA
21,SHOP,word,old,1,old,1.08405985124,R,0.619375787675
21,RAIN,word,old,14,old,1.46155918017,R,0.578785639256
21,SEAT,word,new,NA,new,1.02318840288,N,NA
21,GATE,word,old,11,new,0.932942785323,N,NA
21,LORT,nonword,new,NA,new,0.948438314721,N,NA
21,CHIE,nonword,new,NA,new,0.999776000157,N,NA
21,COLV,nonword,new,NA,new,1.05168746412,N,NA
21,WONE,nonword,new,NA,new,2.01979063265,N,NA
21,SKIN,word,new,NA,new,1.073128758,N,NA
21,RETE,nonword,old,12,old,1.17488502152,K,0.53819815442
21,KNEE,word,new,NA,new,0.931882787496,N,NA
21,DUFE,nonword,new,NA,new,0.954549858347,N,NA
21,DENC,nonword,old,15,old,0.839854506776,K,0.604324704036
21,KISS,word,new,NA,new,0.964744508266,N,NA
21,NARN,nonword,old,30,old,1.00921909511,K,0.594183387235
21,LIFE,word,new,NA,old,1.50407866016,R,0.835801182315
21,CWUL,nonword,old,10,new,1.47886892594,N,NA
21,SNOW,word,old,23,old,1.79768302664,K,0.9387885537
21,HALF,word,old,6,old,1.20178986341,K,0.498447557911
21,TREE,word,new,NA,new,0.94884942472,N,NA
21,BEEF,word,old,41,new,1.02284973674,N,NA
21,HAND,word,old,32,old,0.900403732434,K,1.22581426613
21,YEAR,word,old,29,new,0.978209370747,N,NA
21,KEPH,nonword,new,NA,new,0.989543128759,N,NA
21,HOAB,nonword,old,38,new,0.906213499606,N,NA
21,KLIB,nonword,new,NA,new,1.27412751317,N,NA
21,MIND,word,new,NA,new,1.48683691211,N,NA
21,FOSK,nonword,old,16,old,1.08556784689,K,1.28217016533
21,HESP,nonword,new,NA,old,1.31169277988,R,0.563027443364
21,PAGE,word,old,31,new,0.919439697638,N,NA
21,GIRL,word,old,35,new,0.84679938294,N,NA
21,WASH,word,old,7,new,1.26404530741,N,NA
21,CASH,word,new,NA,new,1.15391439199,N,NA
21,CAKE,word,new,NA,new,2.07454297878,N,NA
21,CHUR,nonword,new,NA,new,1.05528790317,N,NA
21,FACE,word,old,45,old,1.17303613573,K,0.618896232918
21,TIME,word,old,20,old,1.0807794109,R,0.898361068219
21,GOOD,word,old,13,new,1.26078264788,N,NA
21,TRUV,nonword,old,21,new,0.96288584359,N,NA
21,WALK,word,new,NA,old,1.3497091569,K,0.595831384882
21,DAUV,nonword,old,34,new,1.8553135898,N,NA
21,LEFT,word,old,17,old,1.93556544743,K,0.658137051389
21,RILM,nonword,old,9,old,1.34536694176,K,0.771333741024
21,DATE,word,new,NA,new,1.19356809929,N,NA
21,VABB,nonword,old,33,new,1.0749598667,N,NA
21,REST,word,old,42,new,1.40953927115,N,NA
21,LODD,nonword,new,NA,old,1.05489101261,R,0.746287116781
