ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
30,YAIL,nonword,old,30,old,1.66300726496,K,3.34503760934
30,NAUC,nonword,old,49,old,4.75763598643,R,2.14637707174
30,TRUV,nonword,old,19,new,3.79843413457,N,NA
30,LIKE,word,new,NA,old,6.18679211102,R,2.11477712914
30,RAIN,word,new,NA,new,1.5868460685,N,NA
30,SKIN,word,new,NA,new,1.84557183087,N,NA
30,BATH,word,old,15,new,2.11753712408,N,NA
30,RILM,nonword,old,13,old,1.63999397308,R,1.82665364072
30,NARN,nonword,old,3,new,4.28350260854,N,NA
30,LIFE,word,new,NA,new,5.95945785008,N,NA
30,SHOP,word,old,36,new,1.93347300589,N,NA
30,TREE,word,new,NA,old,2.40159795247,K,1.18655344658
30,SIME,nonword,new,NA,new,2.71044140495,N,NA
30,SOTE,nonword,old,9,new,2.47865203768,N,NA
30,SWAZ,nonword,new,NA,old,1.49686400592,R,2.62666599639
30,DAPT,nonword,new,NA,new,1.36851623282,N,NA
30,ROAD,word,new,NA,old,2.89523351938,R,2.00348043814
30,HEAD,word,new,NA,new,4.35322248377,N,NA
30,SONG,word,old,45,new,1.97430004552,N,NA
30,FACE,word,old,10,new,7.84876604751,N,NA
30,KNEE,word,old,42,old,4.34641582891,K,0.922421026975
30,SNOW,word,new,NA,new,3.98088892363,N,NA
30,CWUL,nonword,new,NA,old,2.23164981045,R,1.56235144474
30,TASP,nonword,old,32,old,1.40690194257,R,1.06670921482
30,DUFE,nonword,new,NA,new,4.45325963944,N,NA
30,SNUZ,nonword,old,29,old,1.97343338095,K,1.06718610413
30,DAUV,nonword,new,NA,new,2.44773031585,N,NA
30,CWEB,nonword,old,40,new,1.94186543673,N,NA
30,VEUL,nonword,new,NA,old,1.37653399818,K,1.57051765174
30,WASH,word,new,NA,old,2.28751193359,R,3.25908665173
30,WUIL,nonword,old,47,old,2.58742695488,K,0.79446125403
30,GATE,word,old,28,old,5.97505782172,K,1.60999491438
30,LEFT,word,old,46,old,1.53343993984,R,1.50744265318
30,TIME,word,new,NA,new,1.51985640824,N,NA
30,HALF,word,new,NA,old,3.3746042233,K,1.25951776095
30,LATT,nonword,new,NA,new,2.95115030929,N,NA
30,RETE,nonword,new,NA,new,2.24313868023,N,NA
30,DOYS,nonword,old,4,old,1.3196932096,R,1.69863387011
30,CHIE,nonword,old,39,new,2.2430902347,N,NA
30,MYDE,nonword,new,NA,new,3.02058218606,N,NA
30,HESP,nonword,new,NA,new,1.4036979489,N,NA
