ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
27,MENC,nonword,new,NA,new,3.52468973398,N,NA
27,FOMB,nonword,old,30,old,3.07334920391,K,2.46663739346
27,KNEE,word,new,NA,new,3.60904691555,N,NA
27,CAKE,word,old,45,old,1.83464340493,R,1.70720274374
27,PLOK,nonword,old,12,old,2.05518434756,K,1.84361316822
27,HALL,word,old,6,old,1.71005029231,R,2.05196924135
27,JOSP,nonword,old,14,old,1.37094778568,K,3.59586382844
27,GOOD,word,new,NA,new,1.56195277721,N,NA
27,CASH,word,old,1,old,1.3412233945,R,1.01180886663
27,GWIC,nonword,new,NA,new,5.63712997921,N,NA
27,RETE,nonword,new,NA,new,2.19129077159,N,NA
27,COLD,word,old,15,old,1.5946553871,K,3.0913487263
27,SNUZ,nonword,new,NA,new,1.66889747791,N,NA
27,VEUL,nonword,old,10,old,1.4971355591,K,1.19563298486
27,TASP,nonword,old,13,old,6.98457202874,K,4.28270171955
27,PAGE,word,old,38,new,2.55775989592,N,NA
27,FOSK,nonword,old,32,old,7.83716384508,K,1.33821406402
27,DATE,word,new,NA,new,2.15931705013,N,NA
27,REST,word,new,NA,new,5.13445620611,N,NA
27,CHUR,nonword,new,NA,new,3.14245130122,N,NA
27,WIND,word,old,29,old,2.57189631835,K,2.97920714691
27,ZEAM,nonword,old,46,old,1.99576756358,R,1.586970957
27,CWUL,nonword,new,NA,new,3.06706121378,N,NA
27,WALK,word,old,40,old,2.66955880821,R,1.40313572809
27,HAND,word,old,49,old,1.99953999929,R,1.37052823044
27,LOOK,word,new,NA,new,5.561645668,N,NA
27,HALF,word,old,39,new,5.28300349601,N,NA
27,GIRL,word,new,NA,new,2.00289910659,N,NA
27,RILM,nonword,new,NA,new,2.06710121408,N,NA
27,WUIL,nonword,new,NA,old,2.19160943665,K,2.11576290615
27,SALT,word,new,NA,new,5.22988936864,N,NA
27,CWEB,nonword,new,NA,new,3.51887641102,N,NA
27,WASH,word,new,NA,new,4.09335139021,N,NA
27,LEFT,word,new,NA,new,3.09352161177,N,NA
27,HOAB,nonword,new,NA,new,3.10926380567,N,NA
27,SIME,nonword,new,NA,new,2.81848076545,N,NA
27,GATE,word,old,47,old,1.37572244368,R,1.70846851729
27,HOME,word,old,36,old,1.64742507041,R,1.61095580272
27,ABST,nonword,new,NA,new,3.27442706749,N,NA
27,LIKE,word,old,33,old,1.81280477718,R,1.43658189103
27,DWEK,nonword,old,34,old,2.02160262875,K,2.37032956444
27,SHOP,word,new,NA,new,3.03032883443,N,NA
27,TREE,word,old,25,old,1.72082449682,R,1.37060245126
27,TRUV,nonword,old,37,old,1.84556782991,K,1.3941415213
27,YAIL,nonword,old,20,old,4.83606562577,K,3.09168605879
27,DENC,nonword,old,23,new,4.98038092256,N,NA
27,NOTE,word,new,NA,new,3.98139469884,N,NA
27,LODD,nonword,old,24,old,1.45709429868,K,1.43470544927
27,KEPH,nonword,new,NA,new,1.95208808407,N,NA
27,SEAT,word,new,NA,new,2.28344660811,N,NA
27,JALT,nonword,old,18,old,1.58001274616,K,1.57990030199
27,WONS,nonword,new,NA,new,4.54775013775,N,NA
27,HESP,nonword,old,44,old,3.8009203542,K,1.56320877746
27,CHIE,nonword,new,NA,new,3.72009516321,N,NA
27,LIFE,word,old,19,old,4.55011813156,K,0.970421386883
27,NAUC,nonword,old,7,old,2.23618447036,K,1.53919681907
27,LATT,nonword,old,41,new,4.56509944052,N,NA
27,DOYS,nonword,old,35,old,10.5081239846,K,1.49951733276
