ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
6,NARN,nonword,new,NA,new,4.98487742245,N,NA
6,FOSK,nonword,old,39,old,3.42480353266,R,5.20768219978
6,MENC,nonword,old,18,old,2.3956970945,R,2.58521146327
6,CWEB,nonword,new,NA,new,4.4841273278,N,NA
6,PAGE,word,old,26,new,4.11559320241,N,NA
6,CASH,word,old,44,old,1.71518403292,K,1.37735573202
6,MIND,word,old,22,old,2.12814426422,K,0.833242572844
6,FEET,word,new,NA,old,2.86644718796,R,1.12933606654
6,WONS,nonword,old,38,old,1.80474103242,R,1.91332902014
6,NOTE,word,new,NA,new,4.43930967897,N,NA
6,SOTE,nonword,old,45,old,1.6777028814,R,0.945351488888
6,RETE,nonword,old,42,old,1.81580413878,R,0.969150401652
6,SEAT,word,old,5,old,3.08542677015,K,2.09716143459
6,COLV,nonword,new,NA,new,1.68288974464,N,NA
6,WASH,word,new,NA,old,4.25582671911,K,3.44857383519
6,WORK,word,old,12,new,4.36933698505,N,NA
6,COAT,word,old,21,old,1.72085911781,R,1.14537552744
6,HEAD,word,old,20,new,2.257179901,N,NA
6,ABST,nonword,new,NA,new,2.46866586059,N,NA
6,TREE,word,new,NA,new,1.5566367954,N,NA
6,KEPH,nonword,old,16,old,2.06289342791,K,1.03332843632
6,YAIL,nonword,new,NA,new,2.27532438189,N,NA
6,GOOD,word,old,31,old,1.67881657183,R,1.07339020073
6,FACT,word,old,2,old,8.22911889851,K,3.37739303708
6,DUFE,nonword,new,NA,new,2.42804129422,N,NA
6,PLOK,nonword,old,8,old,1.54778588563,R,0.977200500667
6,DWEK,nonword,old,41,new,2.85858538747,N,NA
6,HESP,nonword,new,NA,new,2.97053033859,N,NA
6,NOGE,nonword,old,36,old,2.31970237195,R,0.913181051612
6,HAND,word,old,3,old,1.54334565252,R,0.921417593956
6,SHOP,word,new,NA,new,1.90012198687,N,NA
6,DOYS,nonword,new,NA,new,1.96464867145,N,NA
6,FACE,word,old,11,old,1.78601664305,K,2.02505432814
6,MYDE,nonword,old,37,old,2.38340394944,R,0.921356320381
6,SPIZ,nonword,new,NA,new,1.61766843498,N,NA
6,JOSP,nonword,new,NA,new,1.66182576865,N,NA
6,NAUC,nonword,old,4,old,1.52015803009,R,0.91334721446
6,KLIB,nonword,old,35,old,1.92713485658,R,0.921441629529
6,SKIN,word,new,NA,old,1.78119553626,R,0.961414597929
6,HALL,word,new,NA,new,2.13022344559,N,NA
6,ZEAM,nonword,old,25,old,1.84794272482,R,0.833119809628
6,LIKE,word,new,NA,new,1.9715860635,N,NA
6,BIRD,word,old,1,old,1.47192037851,R,1.12133421004
6,GIRL,word,new,NA,old,3.80804458261,R,0.873401083052
6,TIME,word,old,43,old,1.4013620913,R,0.873246006668
6,DAUV,nonword,new,NA,old,4.42717819661,K,0.94483409822
6,FOMB,nonword,new,NA,new,2.19851608574,N,NA
6,SNUZ,nonword,old,6,old,1.41645578295,R,1.03353307396
6,VEUL,nonword,old,24,old,1.70948045701,R,0.91336414963
6,SNOW,word,new,NA,new,10.6708881631,N,NA
6,RAIN,word,new,NA,old,4.20257027447,K,1.72086060047
6,LORT,nonword,new,NA,old,1.65244113654,K,0.985326781869
6,CHIE,nonword,old,32,old,1.46160393953,R,0.809286728501
6,DENC,nonword,new,NA,old,2.01378218085,R,0.905101746321
6,DAPT,nonword,new,NA,old,3.05415387452,K,1.05733312666
6,DATE,word,new,NA,old,2.02731373161,K,8.03322693706
6,LATT,nonword,new,NA,new,1.70305383205,N,NA
6,UFTS,nonword,new,NA,new,1.89855807275,N,NA
6,LIFE,word,new,NA,old,1.54059179127,R,1.36131509393
6,LOOK,word,old,49,old,1.83990646154,R,0.889541089535
6,SWAZ,nonword,new,NA,old,2.01761332154,R,0.889276869595
6,GWIC,nonword,old,27,old,3.15454719216,R,0.75295279175
6,YEAR,word,old,15,old,5.52927948534,K,1.15310733765
6,LEFT,word,new,NA,new,1.99663299322,N,NA
6,HOAB,nonword,new,NA,old,2.82359020412,R,1.1132607311
6,WALK,word,new,NA,new,4.18593595177,N,NA
6,TALK,word,new,NA,old,2.2662428692,K,1.00129704177
6,CAKE,word,old,10,old,1.5003656894,R,0.655210398138
6,BEEF,word,old,48,old,1.56924008578,R,0.817384973168
6,JALT,nonword,old,14,old,1.6517264545,R,0.921325087547
6,DOOR,word,new,NA,old,1.82878236473,R,0.737479440868
6,MAKE,word,new,NA,new,4.09200519323,N,NA
6,RILM,nonword,new,NA,new,2.48243393004,N,NA
6,LINE,word,new,NA,new,1.78588800132,N,NA
6,COLD,word,old,28,old,1.37754429132,R,1.06502273679
6,CHUR,nonword,old,17,old,2.51954932511,R,0.953429952264
6,SEFS,nonword,new,NA,old,1.67700996995,R,0.729326874018
6,ROAD,word,new,NA,new,1.92106036842,N,NA
6,KNEE,word,old,33,old,1.64421549439,R,0.649238988757
6,WUIL,nonword,new,NA,old,2.29235998541,K,0.985355719924
6,CLOF,nonword,old,19,old,2.38165198267,K,1.06519167125
6,ZARC,nonword,new,NA,new,1.63573352993,N,NA
6,CWUL,nonword,old,29,new,2.41438929737,N,NA
6,VABB,nonword,old,30,old,2.49255379289,R,0.88926833123
6,REST,word,new,NA,old,1.7767168507,K,0.88929413259
6,LODD,nonword,old,47,old,20.0751378313,R,1.53719004244
6,KISS,word,new,NA,new,1.6521493867,N,NA
6,TASP,nonword,old,50,new,2.00751594454,N,NA
6,WONE,nonword,new,NA,new,2.5405542329,N,NA
6,SIME,nonword,old,7,old,1.3255155459,R,0.953332297504
6,SALT,word,old,46,old,2.23101840913,K,1.25722491741
6,HOME,word,old,9,old,1.54268090427,R,0.857110999525
6,SONG,word,old,13,old,2.63522909582,K,1.36943755299
6,BLUE,word,new,NA,new,1.82663433999,N,NA
6,WIND,word,old,34,new,1.46696924418,N,NA
6,BOOK,word,old,23,old,1.23531445116,R,0.721373409033
6,GATE,word,old,40,old,1.37280990928,R,0.833362646401
6,TRUV,nonword,new,NA,old,2.26785811037,R,1.21722812206
6,BATH,word,new,NA,new,2.71492514759,N,NA
6,HALF,word,new,NA,old,5.30227967352,K,0.953319653869
