ID, item, item_type, test_type, study_pos, ON_resp, ON_RT, rating_resp, rating_RT 
1,KNEE,word,new,NA,new,2.61886747181,N,NA
1,SNUZ,nonword,new,NA,new,2.94636053592,N,NA
1,SIME,nonword,new,NA,new,1.82085795701,N,NA
1,BLUE,word,new,NA,new,1.30147258937,N,NA
1,CLOF,nonword,old,21,old,2.02686178684,R,2.22389220446
1,GOOD,word,old,39,new,1.41216173768,N,NA
1,CWUL,nonword,new,NA,new,2.75214391202,N,NA
1,NOGE,nonword,new,NA,new,1.63961227238,N,NA
1,CWEB,nonword,new,NA,new,1.73173620552,N,NA
1,SHOP,word,old,42,old,1.16989636421,R,1.14511934668
1,HALL,word,old,26,old,1.3329763636,R,1.16946166754
1,TASP,nonword,new,NA,new,1.30051711202,N,NA
1,CHIE,nonword,old,33,old,1.52596311271,K,0.729233875871
1,BIRD,word,new,NA,old,1.26950845867,K,0.928919486701
1,CASH,word,new,NA,new,1.80632738769,N,NA
1,KISS,word,new,NA,new,4.8045738712,N,NA
1,RILM,nonword,old,5,old,1.65267490596,K,0.728965893388
1,BATH,word,old,7,old,1.13792212307,R,0.817378014326
1,TIME,word,old,14,old,0.993444994092,R,0.929412156343
1,COAT,word,old,9,old,1.26457139105,R,0.825356975198
1,SPIZ,nonword,new,NA,new,1.3020709753,N,NA
1,LODD,nonword,old,1,old,1.66673013568,K,0.675351992249
1,REST,word,old,6,old,1.56608481705,R,0.873299591243
1,HEAD,word,old,29,old,2.37929179519,R,0.705273471773
1,DUFE,nonword,old,34,new,2.70336730778,N,NA
1,SOTE,nonword,old,45,new,1.32321861386,N,NA
1,LIKE,word,new,NA,old,1.92831350118,K,0.849368408322
1,HOAB,nonword,new,NA,new,1.13518521935,N,NA
1,HALF,word,old,13,old,1.34129513055,K,1.20938218385
1,SEFS,nonword,old,35,new,1.85383894295,N,NA
1,ZARC,nonword,old,15,old,1.7035992071,R,0.801443457603
1,PLOK,nonword,new,NA,new,1.21356450766,N,NA
1,CAKE,word,old,25,old,1.09439311922,R,0.697396069765
1,VABB,nonword,new,NA,new,1.35794311017,N,NA
1,YEAR,word,old,31,new,1.44001223147,N,NA
1,SNOW,word,new,NA,new,1.32774459571,N,NA
1,FOMB,nonword,old,44,old,2.25278171897,R,0.905288718641
1,JOSP,nonword,new,NA,new,3.39576172084,N,NA
1,TREE,word,new,NA,new,1.82479866594,N,NA
1,COLV,nonword,old,30,old,1.14446596056,R,1.00932203233
1,NARN,nonword,new,NA,new,1.25560008734,N,NA
1,BEEF,word,new,NA,new,1.33781918138,N,NA
1,WORK,word,new,NA,new,3.0303857848,N,NA
1,WONS,nonword,old,11,old,1.27577302605,R,0.665158107877
1,MAKE,word,old,41,old,1.26189624518,R,0.817385688424
1,MENC,nonword,new,NA,new,1.00886169821,N,NA
1,KLIB,nonword,new,NA,new,1.1884618178,N,NA
1,NOTE,word,old,23,old,1.16607797146,R,0.617414191365
1,ROAD,word,new,NA,old,1.02737709135,R,0.793368548155
1,DOYS,nonword,old,37,old,1.18417619169,R,1.0172567144
1,FACE,word,old,40,old,1.05710661411,R,0.673533990979
1,LATT,nonword,old,16,new,1.17324562371,N,NA
1,SALT,word,new,NA,new,1.47618746012,N,NA
1,SONG,word,old,47,old,1.66806334257,R,0.745183378458
1,GIRL,word,new,NA,new,1.43238829821,N,NA
1,SEAT,word,old,12,old,1.26343770325,R,0.69743912667
1,ABST,nonword,old,32,old,1.58727707714,R,0.649477384984
1,DENC,nonword,old,48,new,1.40223032236,N,NA
1,NAUC,nonword,old,22,old,1.47123801708,R,0.641133472323
1,DATE,word,old,36,old,0.980656020343,R,0.681392386556
1,WUIL,nonword,old,50,new,1.21471979469,N,NA
1,CHUR,nonword,old,27,old,1.45545394719,R,1.14525991678
1,HAND,word,old,28,old,1.0173926875,R,1.07311492413
1,COLD,word,old,8,old,0.942191764712,R,0.897370859981
1,LORT,nonword,new,NA,new,1.23611880094,N,NA
1,SWAZ,nonword,old,20,old,1.5008636117,R,0.929322361946
1,WIND,word,old,24,old,0.876396283507,K,0.993175625801
1,FACT,word,new,NA,new,1.77806827426,N,NA
1,TRUV,nonword,old,19,new,1.36127495021,N,NA
1,DOOR,word,new,NA,new,1.44577909261,N,NA
1,GWIC,nonword,new,NA,new,1.17979379743,N,NA
1,YAIL,nonword,old,18,new,0.93309866637,N,NA
1,SKIN,word,old,46,old,1.02483776212,K,0.737409390509
1,MIND,word,new,NA,old,1.18253858387,K,0.713147647679
1,HESP,nonword,new,NA,new,1.23861751705,N,NA
1,LOOK,word,new,NA,new,1.36750880629,N,NA
1,ZEAM,nonword,new,NA,new,1.09193065017,N,NA
1,RETE,nonword,new,NA,new,0.938234910369,N,NA
1,KEPH,nonword,old,10,old,1.3655584529,K,0.753278523684
1,MYDE,nonword,new,NA,new,1.32201585174,N,NA
1,WASH,word,new,NA,new,1.64749576151,N,NA
1,GATE,word,old,49,new,1.2274114117,N,NA
1,DAUV,nonword,old,17,old,1.79845499992,K,0.681249573827
1,LINE,word,new,NA,new,1.29373501241,N,NA
1,HOME,word,new,NA,new,1.28699861467,N,NA
1,PAGE,word,new,NA,new,1.17833593488,N,NA
